awarding_agency_name,award_description,doc,ents,text,label,status
HHS,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,"(62, 69, 'QIN-QIO', 'PERSON')",QIN-QIO,PERSON,
HHS,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,"(62, 69, 'QIN-QIO', 'PERSON')",QIN-QIO,PERSON,
HHS,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,"(62, 69, 'QIN-QIO', 'PERSON')",QIN-QIO,PERSON,
HHS,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,QUALITY INNOVATION NETWORK/QUALITY IMPROVEMENT ORGANIZATIONS (QIN-QIO) TASK ORDER,"(62, 69, 'QIN-QIO', 'PERSON')",QIN-QIO,PERSON,
HHS,"SEPTIC SYSTEM FOR THE EMILY MIRANDA AND DARLENE RIVERA SITES, (PECHANGA)","SEPTIC SYSTEM FOR THE EMILY MIRANDA AND DARLENE RIVERA SITES, (PECHANGA)","(40, 54, 'DARLENE RIVERA', 'PERSON')",DARLENE RIVERA,PERSON,
HHS,"HENRIETTA JAMES/HAZEL TSO AOPD/FAMILY PRACTICE NON PERSONAL SERVICES - REGISTERED NURSE: PCN: MD9407 HENRY SAMSON - LIQUIDAGENTS HEALTHCARE, CONFIRMED CONFIRMATION 02/03/2020","HENRIETTA JAMES/HAZEL TSO AOPD/FAMILY PRACTICE NON PERSONAL SERVICES - REGISTERED NURSE: PCN: MD9407 HENRY SAMSON - LIQUIDAGENTS HEALTHCARE, CONFIRMED CONFIRMATION 02/03/2020","(0, 81, 'HENRIETTA JAMES/HAZEL TSO AOPD/FAMILY PRACTICE NON PERSONAL SERVICES - REGISTERED', 'PERSON')",HENRIETTA JAMES/HAZEL TSO AOPD/FAMILY PRACTICE NON PERSONAL SERVICES - REGISTERED,PERSON,
HHS,"HENRIETTA JAMES/HAZEL TSO AOPD/FAMILY PRACTICE NON PERSONAL SERVICES - REGISTERED NURSE: PCN: MD9407 HENRY SAMSON - LIQUIDAGENTS HEALTHCARE, CONFIRMED CONFIRMATION 02/03/2020","HENRIETTA JAMES/HAZEL TSO AOPD/FAMILY PRACTICE NON PERSONAL SERVICES - REGISTERED NURSE: PCN: MD9407 HENRY SAMSON - LIQUIDAGENTS HEALTHCARE, CONFIRMED CONFIRMATION 02/03/2020","(101, 139, 'HENRY SAMSON - LIQUIDAGENTS HEALTHCARE', 'PERSON')",HENRY SAMSON - LIQUIDAGENTS HEALTHCARE,PERSON,
HHS,FY20 THC-OPD  PRIORITY A-SERVICES BUYER  EARL MORRIS JR,FY20 THC-OPD  PRIORITY A-SERVICES BUYER  EARL MORRIS JR,"(0, 14, 'FY20 THC-OPD  ', 'PERSON')",FY20 THC-OPD  ,PERSON,
HHS,"NONCLINICAL SERVICES - SCALE-UP SYNTHESIS OF APX2039, A NOVEL GWT1 ENZYME INHIBITOR IN FUNGI","NONCLINICAL SERVICES - SCALE-UP SYNTHESIS OF APX2039, A NOVEL GWT1 ENZYME INHIBITOR IN FUNGI","(45, 52, 'APX2039', 'PERSON')",APX2039,PERSON,
HHS,THE CONTRACTOR SHALL ASSIST NIAID IN THE PLANNING AND IMPLEMENTATION OF TWO SEPARATE MEETINGS TO BE HELD AT A FEDERAL CONFERENCE CENTER. AN INITIAL DAIDS-INDUSTRY PEDIATRIC FORMULATION PARTNERSHIP MEETING WILL FOCUS ON POTENTIAL WAYS TO LEVERAGE PRIV,THE CONTRACTOR SHALL ASSIST NIAID IN THE PLANNING AND IMPLEMENTATION OF TWO SEPARATE MEETINGS TO BE HELD AT A FEDERAL CONFERENCE CENTER. AN INITIAL DAIDS-INDUSTRY PEDIATRIC FORMULATION PARTNERSHIP MEETING WILL FOCUS ON POTENTIAL WAYS TO LEVERAGE PRIV,"(28, 33, 'NIAID', 'PERSON')",NIAID,PERSON,
HHS,BIOTEK PLATE WASHER; MAGNET DEXTER 96F; COMPL DISP AND WASTE SYSTEM,BIOTEK PLATE WASHER; MAGNET DEXTER 96F; COMPL DISP AND WASTE SYSTEM,"(40, 50, 'COMPL DISP', 'PERSON')",COMPL DISP,PERSON,
HHS,NICHD IT SERVICES: BEACON CLOUD FEDRAMP,NICHD IT SERVICES: BEACON CLOUD FEDRAMP,"(0, 5, 'NICHD', 'PERSON')",NICHD,PERSON,
HHS,"THIS FIRM FIXED PRICE DELIVERY ORDER IS AWARDED IN ACCORDANCE WITH FAR 16.505 ORDERING AND, PURSUANT TO NIH CIO-CS NITACC # HHSN316201500032W FOR QUANTUM QXS-312 12G ( STORAGE FOR LNI LINUX SERVER) TO ALVAREZ LLC:1150843 IN THE AMOUNT OF $38,593.42","THIS FIRM FIXED PRICE DELIVERY ORDER IS AWARDED IN ACCORDANCE WITH FAR 16.505 ORDERING AND, PURSUANT TO NIH CIO-CS NITACC # HHSN316201500032W FOR QUANTUM QXS-312 12G ( STORAGE FOR LNI LINUX SERVER) TO ALVAREZ LLC:1150843 IN THE AMOUNT OF $38,593.42","(154, 161, 'QXS-312', 'PERSON')",QXS-312,PERSON,
HHS,"THIS FIRM FIXED PRICE DELIVERY ORDER IS AWARDED IN ACCORDANCE WITH FAR 16.505 ORDERING AND, PURSUANT TO NIH CIO-CS NITACC # HHSN316201500032W FOR QUANTUM QXS-312 12G ( STORAGE FOR LNI LINUX SERVER) TO ALVAREZ LLC:1150843 IN THE AMOUNT OF $38,593.42","THIS FIRM FIXED PRICE DELIVERY ORDER IS AWARDED IN ACCORDANCE WITH FAR 16.505 ORDERING AND, PURSUANT TO NIH CIO-CS NITACC # HHSN316201500032W FOR QUANTUM QXS-312 12G ( STORAGE FOR LNI LINUX SERVER) TO ALVAREZ LLC:1150843 IN THE AMOUNT OF $38,593.42","(201, 220, 'ALVAREZ LLC:1150843', 'PERSON')",ALVAREZ LLC:1150843,PERSON,
HHS,"NON-CLINICAL SAFETY ASSESSMENT OF ACOZIBOROLE (SCYX-7158) TO SUPPORT HUMAN AFRICAN TRYPANOSOMIASIS (HAT OR ""SLEEPING SICKNESS""). MOD P00002 TO INSERT CLAUSES, MODIFY SOW, AND OBLIGATE SUPPLEMENTAL FUNDS FOR CHANGES. POP: 09/01/2019 TO 12/31","NON-CLINICAL SAFETY ASSESSMENT OF ACOZIBOROLE (SCYX-7158) TO SUPPORT HUMAN AFRICAN TRYPANOSOMIASIS (HAT OR ""SLEEPING SICKNESS""). MOD P00002 TO INSERT CLAUSES, MODIFY SOW, AND OBLIGATE SUPPLEMENTAL FUNDS FOR CHANGES. POP: 09/01/2019 TO 12/31","(83, 98, 'TRYPANOSOMIASIS', 'PERSON')",TRYPANOSOMIASIS,PERSON,
HHS,MICROTECHNOLOGIES LLC:1165400 [20-002090],MICROTECHNOLOGIES LLC:1165400 [20-002090],"(0, 29, 'MICROTECHNOLOGIES LLC:1165400', 'PERSON')",MICROTECHNOLOGIES LLC:1165400,PERSON,
HHS,NIHBPSSII TORP 2024,NIHBPSSII TORP 2024,"(0, 14, 'NIHBPSSII TORP', 'PERSON')",NIHBPSSII TORP,PERSON,
HHS,TASK ORDER 16 TO ALLOW THE MEDICAL EXPENDITURE PANEL SURVEY FOR HOUSEHOLD COMPONENTS (MEPS-HC) TO CONTINUE ITS MISSION DURING THE COVID 19 PANDEMIC AND WILL MAKE CHANGES TO THE MEPS HC THAT WILL ALLOW THE SURVEY TO FUNCTION MORE EFFICIENTLY AND EFFEC,TASK ORDER 16 TO ALLOW THE MEDICAL EXPENDITURE PANEL SURVEY FOR HOUSEHOLD COMPONENTS (MEPS-HC) TO CONTINUE ITS MISSION DURING THE COVID 19 PANDEMIC AND WILL MAKE CHANGES TO THE MEPS HC THAT WILL ALLOW THE SURVEY TO FUNCTION MORE EFFICIENTLY AND EFFEC,"(177, 181, 'MEPS', 'PERSON')",MEPS,PERSON,
HHS,NEW TASK ORDER FOR KYLE SOILED ROOM RENOVATION P.O.P 8/27/2020 TO 11/26/2020,NEW TASK ORDER FOR KYLE SOILED ROOM RENOVATION P.O.P 8/27/2020 TO 11/26/2020,"(19, 23, 'KYLE', 'PERSON')",KYLE,PERSON,
HHS,MOD 1 XOY1 - CONTRACTOR TO PROVIDE CHEMISTRY ANALYZER FOR COST-PER-TEST TO INCLUDE MAINTENANCE AND SERVICE AGREEMENT.  CONTRACTOR SHALL PROVIDE VITROS? 350 CHEMISTRY SYSTEM AND VITROS,MOD 1 XOY1 - CONTRACTOR TO PROVIDE CHEMISTRY ANALYZER FOR COST-PER-TEST TO INCLUDE MAINTENANCE AND SERVICE AGREEMENT.  CONTRACTOR SHALL PROVIDE VITROS? 350 CHEMISTRY SYSTEM AND VITROS,"(177, 183, 'VITROS', 'PERSON')",VITROS,PERSON,
HHS,REES SCIENTIFIC:1106674 [20-014381],REES SCIENTIFIC:1106674 [20-014381],"(0, 23, 'REES SCIENTIFIC:1106674', 'PERSON')",REES SCIENTIFIC:1106674,PERSON,
HHS,NIAID DIR,NIAID DIR,"(0, 9, 'NIAID DIR', 'PERSON')",NIAID DIR,PERSON,
HHS,"AGILENT TECHNOLOGIES INC (AMBIS #2015331) AGILENT TECHNOLOGIES TAPESTATION 4200 INCLUDING INSTRUMENT, PC, SOFTWARE, PLASTICWARE STARTER KIT","AGILENT TECHNOLOGIES INC (AMBIS #2015331) AGILENT TECHNOLOGIES TAPESTATION 4200 INCLUDING INSTRUMENT, PC, SOFTWARE, PLASTICWARE STARTER KIT","(26, 31, 'AMBIS', 'PERSON')",AMBIS,PERSON,
HHS,"AGILENT TECHNOLOGIES INC (AMBIS #2015331) AGILENT TECHNOLOGIES TAPESTATION 4200 INCLUDING INSTRUMENT, PC, SOFTWARE, PLASTICWARE STARTER KIT","AGILENT TECHNOLOGIES INC (AMBIS #2015331) AGILENT TECHNOLOGIES TAPESTATION 4200 INCLUDING INSTRUMENT, PC, SOFTWARE, PLASTICWARE STARTER KIT","(136, 139, 'KIT', 'PERSON')",KIT,PERSON,
HHS,NICHD: CONFERENCE LOGISTICS SUPPORT FOR THE BOARD OF SCIENTIFIC COUNSELORS REVIEW MEETING SERIES FOR APRIL AND JUNE 2021.,NICHD: CONFERENCE LOGISTICS SUPPORT FOR THE BOARD OF SCIENTIFIC COUNSELORS REVIEW MEETING SERIES FOR APRIL AND JUNE 2021.,"(0, 5, 'NICHD', 'PERSON')",NICHD,PERSON,
HHS,NICHD: NAVIGATING PEDIATRIC TO ADULT HEALTH CARE: LOST IN HEALTH CARE TRANSITION (NCI AMOUNT),NICHD: NAVIGATING PEDIATRIC TO ADULT HEALTH CARE: LOST IN HEALTH CARE TRANSITION (NCI AMOUNT),"(0, 5, 'NICHD', 'PERSON')",NICHD,PERSON,
HHS,AGILENT SUREPRINT G3 MOUSE GENE EXPRESSION V2 MICROARRAY 8X60K SLIDE.,AGILENT SUREPRINT G3 MOUSE GENE EXPRESSION V2 MICROARRAY 8X60K SLIDE.,"(0, 42, 'AGILENT SUREPRINT G3 MOUSE GENE EXPRESSION', 'PERSON')",AGILENT SUREPRINT G3 MOUSE GENE EXPRESSION,PERSON,
HHS,NIEHS / JACK TAYLOR;  ILLUMINA INC:1107104; POTS [20-008479],NIEHS / JACK TAYLOR;  ILLUMINA INC:1107104; POTS [20-008479],"(8, 19, 'JACK TAYLOR', 'PERSON')",JACK TAYLOR,PERSON,
HHS,NIMH AND NSC MOVE MANAGEMENT AND FACILITIES SUPPORT SERVICES - NIHBPSSII TORP NO.: 2029 (VENDOR: BOOZ ALLEN HAMILTON),NIMH AND NSC MOVE MANAGEMENT AND FACILITIES SUPPORT SERVICES - NIHBPSSII TORP NO.: 2029 (VENDOR: BOOZ ALLEN HAMILTON),"(97, 116, 'BOOZ ALLEN HAMILTON', 'PERSON')",BOOZ ALLEN HAMILTON,PERSON,
HHS,"DOC #S:  2020126, 2020155, AND 2020161 6695-09-S12-2010 BECKMAN AVANTI J-15R REFRIGERATED CENTRIFUGE  6695-08-S12-2010 BECKMAN ALLEGRA X30R REFRIGERATED CENTRIFUGE","DOC #S:  2020126, 2020155, AND 2020161 6695-09-S12-2010 BECKMAN AVANTI J-15R REFRIGERATED CENTRIFUGE  6695-08-S12-2010 BECKMAN ALLEGRA X30R REFRIGERATED CENTRIFUGE","(56, 100, 'BECKMAN AVANTI J-15R REFRIGERATED CENTRIFUGE', 'PERSON')",BECKMAN AVANTI J-15R REFRIGERATED CENTRIFUGE,PERSON,
HHS,DOC #S:  2020163 AND 2020165 6695-19-S12-2040 THERMO FISHER SCIENTIFIC CENTRIFUGE FIBERLITE ROTOR F12-6X500 LEX 4110-12-S01-3050 THERMO FISHER SCIENTIFIC TSX60086 - 86 FREEZER (208-230V),DOC #S:  2020163 AND 2020165 6695-19-S12-2040 THERMO FISHER SCIENTIFIC CENTRIFUGE FIBERLITE ROTOR F12-6X500 LEX 4110-12-S01-3050 THERMO FISHER SCIENTIFIC TSX60086 - 86 FREEZER (208-230V),"(168, 175, 'FREEZER', 'PERSON')",FREEZER,PERSON,
HHS,WORK REQUEST: C109279 REPLACE DAMAGED WIRE ROPE ON 10-TON CRANE- BUILDING 40 COR - VINCE GUERIN,WORK REQUEST: C109279 REPLACE DAMAGED WIRE ROPE ON 10-TON CRANE- BUILDING 40 COR - VINCE GUERIN,"(14, 21, 'C109279', 'PERSON')",C109279,PERSON,
HHS,"C107803 - A/E SERVICES FOR NHLBI OCD SUITE RENOVATION, BLDG 10, EXTEND PERIOD OF PERFORMANCE THROUGH 07/02/2020  BRIAN WEINMEISTER","C107803 - A/E SERVICES FOR NHLBI OCD SUITE RENOVATION, BLDG 10, EXTEND PERIOD OF PERFORMANCE THROUGH 07/02/2020  BRIAN WEINMEISTER","(113, 130, 'BRIAN WEINMEISTER', 'PERSON')",BRIAN WEINMEISTER,PERSON,
HHS,"C108991 - STUDY-DESIGN SERVICES. REPAIR STORMWATER DRAINAGE, BLDG 15 B1, 15 B2, DERRICK WHITAKER","C108991 - STUDY-DESIGN SERVICES. REPAIR STORMWATER DRAINAGE, BLDG 15 B1, 15 B2, DERRICK WHITAKER","(80, 96, 'DERRICK WHITAKER', 'PERSON')",DERRICK WHITAKER,PERSON,
HHS,"C109123 - THIS PROJECT WILL BE COMBINING ROOMS 3B76, 3B80, 3B80, AND 3A75 INTO ONE CONSOLIDATED SPACE FOR A NINDS BASIC CELL-BIOLOGY LABORATORY FOR A RECRUIT; AND DOING MINOR RENOVATION TO ROOM 3C55 - JOSE MOREL-LOPEZ","C109123 - THIS PROJECT WILL BE COMBINING ROOMS 3B76, 3B80, 3B80, AND 3A75 INTO ONE CONSOLIDATED SPACE FOR A NINDS BASIC CELL-BIOLOGY LABORATORY FOR A RECRUIT; AND DOING MINOR RENOVATION TO ROOM 3C55 - JOSE MOREL-LOPEZ","(201, 217, 'JOSE MOREL-LOPEZ', 'PERSON')",JOSE MOREL-LOPEZ,PERSON,
HHS,C107386 - ADDITIONAL FUNDS FOR EMERGENCY CONTRACT - PAUL WILSON,C107386 - ADDITIONAL FUNDS FOR EMERGENCY CONTRACT - PAUL WILSON,"(52, 63, 'PAUL WILSON', 'PERSON')",PAUL WILSON,PERSON,
HHS,KS-MES.0044-16; E-759-2013/0-US-04; LEDERMAN; PATENT LEGAL SERVICE (SHMILOVICH),KS-MES.0044-16; E-759-2013/0-US-04; LEDERMAN; PATENT LEGAL SERVICE (SHMILOVICH),"(0, 14, 'KS-MES.0044-16', 'PERSON')",KS-MES.0044-16,PERSON,
HHS,KS-CHM.0098-18; E-087-2010/0-AU-03; GERSHENGORN; PATENT LEGAL SERVICE (MCCUE),KS-CHM.0098-18; E-087-2010/0-AU-03; GERSHENGORN; PATENT LEGAL SERVICE (MCCUE),"(71, 76, 'MCCUE', 'PERSON')",MCCUE,PERSON,
HHS,SR-BIO.0004-16; E-294-2010/0-US-04; JESSUP; PATENT LEGAL SERVICE (CHANG),SR-BIO.0004-16; E-294-2010/0-US-04; JESSUP; PATENT LEGAL SERVICE (CHANG),"(66, 71, 'CHANG', 'PERSON')",CHANG,PERSON,
HHS,SR-BIO.0007-16; E-202-2011/1-CN-03; POMERANTSEV; PATENT LEGAL SERVICE (HURLEY),SR-BIO.0007-16; E-202-2011/1-CN-03; POMERANTSEV; PATENT LEGAL SERVICE (HURLEY),"(71, 77, 'HURLEY', 'PERSON')",HURLEY,PERSON,
HHS,SR-BIO.0009-16; E-172-2007/2-US-04; CALVO; PATENT LEGAL SERVICE (HURLEY),SR-BIO.0009-16; E-172-2007/2-US-04; CALVO; PATENT LEGAL SERVICE (HURLEY),"(65, 71, 'HURLEY', 'PERSON')",HURLEY,PERSON,
HHS,SR-BIO.0014-16; E-293-2011/2-US-06; NABEL; PATENT LEGAL SERVICE (CONTRERAS),SR-BIO.0014-16; E-293-2011/2-US-06; NABEL; PATENT LEGAL SERVICE (CONTRERAS),"(65, 74, 'CONTRERAS', 'PERSON')",CONTRERAS,PERSON,
HHS,SR-BIO.0015-16; E-283-2009/1-US-06; SU; PATENT LEGAL SERVICE (HURLEY),SR-BIO.0015-16; E-283-2009/1-US-06; SU; PATENT LEGAL SERVICE (HURLEY),"(62, 68, 'HURLEY', 'PERSON')",HURLEY,PERSON,
HHS,SR-BIO.0017-16; E-011-2016/0-EIR-00; LI; PATENT LEGAL SERVICE (REICHMAN),SR-BIO.0017-16; E-011-2016/0-EIR-00; LI; PATENT LEGAL SERVICE (REICHMAN),"(63, 71, 'REICHMAN', 'PERSON')",REICHMAN,PERSON,
HHS,GAP PSTSS TO 129 DAIDS. THE PURPOSE OF THIS MODIFICATION IS TO DEFINITIZE A CHANGE ORDER AND TO PROVIDE FUNDING TO COVER THE COSTS ASSOCIATED FOR ADDITIONAL SUPPORT,GAP PSTSS TO 129 DAIDS. THE PURPOSE OF THIS MODIFICATION IS TO DEFINITIZE A CHANGE ORDER AND TO PROVIDE FUNDING TO COVER THE COSTS ASSOCIATED FOR ADDITIONAL SUPPORT,"(17, 22, 'DAIDS', 'PERSON')",DAIDS,PERSON,
HHS,"THIS FIRM FIXED PRICE DELIVERY ORDER IS AWARDED IN ACCORDANCE WITH FAR 16.505 ORDERING AND, PURSUANT TO NIH CIO-CS NITACC # HHSN316201500035W FOR LATITUDE 7310/7410, RELATED COMPONENTS AND DOCK STATIONS TO GOVERNMENT ACQUISITIONS INC:1107014 IN THE A","THIS FIRM FIXED PRICE DELIVERY ORDER IS AWARDED IN ACCORDANCE WITH FAR 16.505 ORDERING AND, PURSUANT TO NIH CIO-CS NITACC # HHSN316201500035W FOR LATITUDE 7310/7410, RELATED COMPONENTS AND DOCK STATIONS TO GOVERNMENT ACQUISITIONS INC:1107014 IN THE A","(230, 241, 'INC:1107014', 'PERSON')",INC:1107014,PERSON,
HHS,NICHD SERVICES: CONFERENCE AND MANUSCRIPT SUPPORT,NICHD SERVICES: CONFERENCE AND MANUSCRIPT SUPPORT,"(0, 5, 'NICHD', 'PERSON')",NICHD,PERSON,
HHS,CALLOUT AGAINST BPA 75H71120A00118.  CONTRACTOR SHALL FURNISH AND INSTALL AN AEROBIC SYSTEM FOR O WILMOT.,CALLOUT AGAINST BPA 75H71120A00118.  CONTRACTOR SHALL FURNISH AND INSTALL AN AEROBIC SYSTEM FOR O WILMOT.,"(98, 104, 'WILMOT', 'PERSON')",WILMOT,PERSON,
HHS,"TRANSLATION SERVICES FROM ENGLISH TO SPANISH PROVIDED BY GUTIERREZ, DANIEL BRAVO:1253775 [20-013634]","TRANSLATION SERVICES FROM ENGLISH TO SPANISH PROVIDED BY GUTIERREZ, DANIEL BRAVO:1253775 [20-013634]","(57, 66, 'GUTIERREZ', 'PERSON')",GUTIERREZ,PERSON,
HHS,"TRANSLATION SERVICES FROM ENGLISH TO SPANISH PROVIDED BY GUTIERREZ, DANIEL BRAVO:1253775 [20-013634]","TRANSLATION SERVICES FROM ENGLISH TO SPANISH PROVIDED BY GUTIERREZ, DANIEL BRAVO:1253775 [20-013634]","(68, 88, 'DANIEL BRAVO:1253775', 'PERSON')",DANIEL BRAVO:1253775,PERSON,
HHS,THE PRIMARY OBJECTIVE IS TO PROVIDE SERVICES AND DELIVERABLES THROUGH PERFORMANCE OF SUPPORT SERVICES. SEE ATTACHED SOW AND CV FOR FULL SCOPE OF TASKS AND DELIVERABLES,THE PRIMARY OBJECTIVE IS TO PROVIDE SERVICES AND DELIVERABLES THROUGH PERFORMANCE OF SUPPORT SERVICES. SEE ATTACHED SOW AND CV FOR FULL SCOPE OF TASKS AND DELIVERABLES,"(155, 167, 'DELIVERABLES', 'PERSON')",DELIVERABLES,PERSON,
HHS,NETCOMM INC:1108018 [20-010084] THIS SERVICE IS FOR SOFTWARE LICENSE SUBSCRIPTIONS.,NETCOMM INC:1108018 [20-010084] THIS SERVICE IS FOR SOFTWARE LICENSE SUBSCRIPTIONS.,"(0, 19, 'NETCOMM INC:1108018', 'PERSON')",NETCOMM INC:1108018,PERSON,
HHS,C106647  DESCRIPTION - LAB AND BEHAVIOR SPACE RENOVATION  BUILDING 35A  COR - GRETCHEN COWMAN,C106647  DESCRIPTION - LAB AND BEHAVIOR SPACE RENOVATION  BUILDING 35A  COR - GRETCHEN COWMAN,"(0, 66, 'C106647  DESCRIPTION - LAB AND BEHAVIOR SPACE RENOVATION  BUILDING', 'PERSON')",C106647  DESCRIPTION - LAB AND BEHAVIOR SPACE RENOVATION  BUILDING,PERSON,
HHS,"C109044:  ASBESTOS ABATEMENT FOR STEAM PIPE THERMAL SYSTEMS INSULATION, BLDG 31, B4 MECH. ROOM C-WING COR: MOSES UKAOMA  PERIOD OF PERFORMANCE: 07/15/2020 - 10/15/2020","C109044:  ASBESTOS ABATEMENT FOR STEAM PIPE THERMAL SYSTEMS INSULATION, BLDG 31, B4 MECH. ROOM C-WING COR: MOSES UKAOMA  PERIOD OF PERFORMANCE: 07/15/2020 - 10/15/2020","(0, 7, 'C109044', 'PERSON')",C109044,PERSON,
HHS,MEDICAL CASE REVIEWER VICP CASE # 18-1763.,MEDICAL CASE REVIEWER VICP CASE # 18-1763.,"(22, 26, 'VICP', 'PERSON')",VICP,PERSON,
HHS,"FOR ANY QUESTIONS REGARDING THIS MODIFICATION, PLEASE CONTACT SHAVONE JETER BY EMAIL AT SHAVONE.JETER@PSC.HHS.GOV. FOR TECHNICAL QUESTIONS REGARDING THIS ORDER, CONTACT THE CONTRACTING OFFICER'S REPRESENTATIVE, JOHN MURPHY BALLANTYNE. HE CAN BE","FOR ANY QUESTIONS REGARDING THIS MODIFICATION, PLEASE CONTACT SHAVONE JETER BY EMAIL AT SHAVONE.JETER@PSC.HHS.GOV. FOR TECHNICAL QUESTIONS REGARDING THIS ORDER, CONTACT THE CONTRACTING OFFICER'S REPRESENTATIVE, JOHN MURPHY BALLANTYNE. HE CAN BE","(62, 75, 'SHAVONE JETER', 'PERSON')",SHAVONE JETER,PERSON,
HHS,"FOR ANY QUESTIONS REGARDING THIS MODIFICATION, PLEASE CONTACT SHAVONE JETER BY EMAIL AT SHAVONE.JETER@PSC.HHS.GOV. FOR TECHNICAL QUESTIONS REGARDING THIS ORDER, CONTACT THE CONTRACTING OFFICER'S REPRESENTATIVE, JOHN MURPHY BALLANTYNE. HE CAN BE","FOR ANY QUESTIONS REGARDING THIS MODIFICATION, PLEASE CONTACT SHAVONE JETER BY EMAIL AT SHAVONE.JETER@PSC.HHS.GOV. FOR TECHNICAL QUESTIONS REGARDING THIS ORDER, CONTACT THE CONTRACTING OFFICER'S REPRESENTATIVE, JOHN MURPHY BALLANTYNE. HE CAN BE","(211, 233, 'JOHN MURPHY BALLANTYNE', 'PERSON')",JOHN MURPHY BALLANTYNE,PERSON,
HHS,"O ENSURE THE AVAILABILITY OF THE SERVICES AND PROCEDURES STATED HEREIN, WITHIN THE WITHIN THE CITY OF BAKERSFIELD, ARVIN, OILDALE, AND LAMONT, AND MAY INCLUDE AI/AN IN OUTLYING COMMUNITIES WITHIN KERN COUNTY AS FUNDS ALLOW.","O ENSURE THE AVAILABILITY OF THE SERVICES AND PROCEDURES STATED HEREIN, WITHIN THE WITHIN THE CITY OF BAKERSFIELD, ARVIN, OILDALE, AND LAMONT, AND MAY INCLUDE AI/AN IN OUTLYING COMMUNITIES WITHIN KERN COUNTY AS FUNDS ALLOW.","(135, 141, 'LAMONT', 'PERSON')",LAMONT,PERSON,
HHS,"MODIFICATION P00014 - ADD FUNDING IN THE AMOUNT OF $3,085,606.00 (REQUISITION IHS1409978) FNCHS TITLE V.","MODIFICATION P00014 - ADD FUNDING IN THE AMOUNT OF $3,085,606.00 (REQUISITION IHS1409978) FNCHS TITLE V.","(78, 88, 'IHS1409978', 'PERSON')",IHS1409978,PERSON,
HHS,THE PURPOSE OF THIS CONTRACT IS TO ENABLE ADVANCED PRECLINICAL DEVELOPMENT OF AN INTRANASAL RECOMBINANT AMEBIASIS VACCINE CONTAINING A LIPOSOMAL ADJUVANT FORMULATION OF CLINICAL TLR4 AND TLR7/8 LIGANDS.,THE PURPOSE OF THIS CONTRACT IS TO ENABLE ADVANCED PRECLINICAL DEVELOPMENT OF AN INTRANASAL RECOMBINANT AMEBIASIS VACCINE CONTAINING A LIPOSOMAL ADJUVANT FORMULATION OF CLINICAL TLR4 AND TLR7/8 LIGANDS.,"(187, 201, 'TLR7/8 LIGANDS', 'PERSON')",TLR7/8 LIGANDS,PERSON,
HHS,"COVID-19. TO MANUFACTURE AND EVALUATE THE SAFETY, EFFICACY AND TOLERABILITY OF GALIDESIVIR A BROAD SPECTRUM, ANTIVIRAL THERAPEUTIC.","COVID-19. TO MANUFACTURE AND EVALUATE THE SAFETY, EFFICACY AND TOLERABILITY OF GALIDESIVIR A BROAD SPECTRUM, ANTIVIRAL THERAPEUTIC.","(0, 8, 'COVID-19', 'PERSON')",COVID-19,PERSON,
HHS,"NIH NEUROBIOBANK BRAIN AND TISSUE REPOSITORY CONTRACT TYPE: COST, OPTION PERIOD OF PERFORMANCE: 09/01/2019 TO 08/31/2020","NIH NEUROBIOBANK BRAIN AND TISSUE REPOSITORY CONTRACT TYPE: COST, OPTION PERIOD OF PERFORMANCE: 09/01/2019 TO 08/31/2020","(4, 16, 'NEUROBIOBANK', 'PERSON')",NEUROBIOBANK,PERSON,
HHS,"JD DME MAC SPECIFIED FEE-FOR SERVICE HEALTH INSURANCE BENEFIT ADMINISTRATION SERVICES, INCLUDING MEDICARE CLAIMS PROCESSING AND PAYMENT SERVICES","JD DME MAC SPECIFIED FEE-FOR SERVICE HEALTH INSURANCE BENEFIT ADMINISTRATION SERVICES, INCLUDING MEDICARE CLAIMS PROCESSING AND PAYMENT SERVICES","(0, 10, 'JD DME MAC', 'PERSON')",JD DME MAC,PERSON,
HHS,COVID-19 RETROFIT,COVID-19 RETROFIT,"(0, 8, 'COVID-19', 'PERSON')",COVID-19,PERSON,
HHS,COVID-19,COVID-19,"(0, 8, 'COVID-19', 'PERSON')",COVID-19,PERSON,
HHS,TSCD II STERILE TUBING WELDER,TSCD II STERILE TUBING WELDER,"(0, 7, 'TSCD II', 'PERSON')",TSCD II,PERSON,
